X; Y; Z; Time
-4,639;2,299;-4,95;4,51
-4,515;2,42;-4,95;4,52
-4,515;2,42;-4,95;4,52
-4,365;2,538;-4,95;4,52
-4,365;2,538;-4,95;4,53
-4,218;2,641;-4,95;4,53
-4,218;2,641;-4,95;4,54
-4,018;2,739;-4,95;4,54
-4,018;2,739;-4,95;4,54
-3,852;2,825;-4,95;4,55
-3,852;2,825;-4,95;4,55
-3,852;2,825;-4,95;4,55
-3,691;2,886;-4,95;4,56
-3,691;2,886;-4,95;4,56
-3,533;2,957;-4,95;4,56
-3,533;2,957;-4,95;4,57
-3,354;3,015;-4,95;4,57
-3,168;3,07;-4,95;4,58
-3,168;3,07;-4,95;4,58
-3,168;3,07;-4,95;4,58
-3,022;3,095;-4,95;4,59
-2,891;3,13;-4,95;4,59
-2,891;3,13;-4,95;4,59
-2,763;3,144;-4,95;4,6
-2,763;3,144;-4,95;4,6
-2,636;3,158;-4,95;4,6
-2,636;3,158;-4,95;4,61
-2,467;3,159;-4,95;4,61
-2,467;3,159;-4,95;4,61
-2,467;3,159;-4,95;4,62
-2,324;3,151;-4,95;4,62
-2,324;3,151;-4,95;4,63
-2,182;3,144;-4,95;4,63
-2,043;3,137;-4,95;4,63
-2,043;3,137;-4,95;4,64
-1,885;3,11;-4,95;4,64
-1,885;3,11;-4,95;4,64
-1,729;3,073;-4,95;4,65
-1,729;3,073;-4,95;4,65
-1,575;3,037;-4,95;4,66
-1,575;3,037;-4,95;4,66
-1,413;3,002;-4,95;4,66
-1,413;3,002;-4,95;4,67
-1,263;2,949;-4,95;4,67
-1,263;2,949;-4,95;4,67
-1,104;2,906;-4,95;4,68
-1,104;2,906;-4,95;4,68
-1,104;2,906;-4,95;4,68
-0,927;2,844;-4,95;4,69
-0,927;2,844;-4,95;4,69
-0,77;2,774;-4,95;4,69
-0,77;2,774;-4,95;4,7
-0,624;2,714;-4,95;4,7
-0,624;2,714;-4,95;4,71
-0,508;2,665;-4,95;4,71
-0,508;2,665;-4,95;4,71
-0,382;2,606;-4,95;4,72
-0,382;2,606;-4,95;4,72
-0,266;2,548;-4,95;4,72
-0,159;2,489;-4,95;4,73
-0,159;2,489;-4,95;4,73
-0,072;2,441;-4,95;4,74
-0,072;2,441;-4,95;4,74
0,006;2,402;-4,95;4,74
0,006;2,402;-4,95;4,75
0,064;2,354;-4,95;4,75
0,064;2,354;-4,95;4,76
0,122;2,315;-4,95;4,76
0,122;2,315;-4,95;4,76
0,171;2,276;-4,95;4,77
0,171;2,276;-4,95;4,77
0,22;2,218;-4,95;4,77
0,22;2,218;-4,95;4,78
0,298;2,16;-4,95;4,78
0,298;2,16;-4,95;4,78
0,386;2,052;-4,95;4,79
0,386;2,052;-4,95;4,79
0,455;1,964;-4,95;4,79
0,455;1,964;-4,95;4,8
0,455;1,964;-4,95;4,8
0,455;1,964;-4,95;4,81
0,455;1,964;-4,95;4,81
0,455;1,964;-4,95;4,81
0,455;1,964;-4,95;4,81
0,455;1,964;-4,95;4,82
0,455;1,964;-4,95;4,82
0,455;1,964;-4,95;4,82
0,455;1,964;-4,95;4,83
0,455;1,964;-4,95;4,83
0,455;1,964;-4,95;4,83
0,455;1,964;-4,95;4,84
0,455;1,964;-4,95;4,84
0,455;1,964;-4,95;4,84
0,455;1,964;-4,95;4,85
0,455;1,964;-4,95;4,85
0,455;1,964;-4,95;4,85
0,455;1,964;-4,95;4,86
0,455;1,964;-4,95;4,86
0,455;1,964;-4,95;4,86
0,455;1,964;-4,95;4,87
0,455;1,964;-4,95;4,87
0,455;1,964;-4,95;4,87
0,455;1,964;-4,95;4,88
0,455;1,964;-4,95;4,88
0,455;1,964;-4,95;4,88
0,455;1,964;-4,95;4,88
0,455;1,964;-4,95;4,89
0,455;1,964;-4,95;4,89
0,455;1,964;-4,95;4,89
0,455;1,964;-4,95;4,9
0,455;1,964;-4,95;4,9
0,455;1,964;-4,95;4,9
0,455;1,964;-4,95;4,91
0,455;1,964;-4,95;4,91
0,455;1,964;-4,95;4,91
0,455;1,964;-4,95;4,92
0,455;1,964;-4,95;4,92
0,455;1,964;-4,95;4,92
0,455;1,964;-4,95;4,93
0,455;1,964;-4,95;4,93
0,455;1,964;-4,95;4,93
0,455;1,964;-4,95;4,94
0,455;1,964;-4,95;4,94
0,455;1,964;-4,95;4,94
0,455;1,964;-4,95;4,95
0,455;1,964;-4,95;4,95
0,455;1,964;-4,95;4,95
0,455;1,964;-4,95;4,95
0,455;1,964;-4,95;4,96
0,455;1,964;-4,95;4,96
0,455;1,964;-4,95;4,96
0,455;1,964;-4,95;4,97
0,455;1,964;-4,95;4,97
0,455;1,964;-4,95;4,97
0,455;1,964;-4,95;4,98
0,455;1,964;-4,95;4,98
0,455;1,964;-4,95;4,98
0,455;1,964;-4,95;4,99
0,455;1,964;-4,95;4,99
0,455;1,964;-4,95;4,99
0,455;1,964;-4,95;5
0,455;1,964;-4,95;5
0,455;1,964;-4,95;5
0,455;1,964;-4,95;5,01
0,455;1,964;-4,95;5,01
0,455;1,964;-4,95;5,01
0,455;1,964;-4,95;5,02
0,564;1,953;-4,95;5,02
0,564;1,953;-4,95;5,02
0,684;1,932;-4,95;5,03
3,852;0;-2,603;5,19
3,852;0;-2,603;5,2
3,852;0;-2,603;5,21
3,852;0;-2,603;5,21
3,852;0;-2,603;5,21
3,852;0;-2,603;5,22
3,852;0;-2,603;5,22
3,852;0;-2,603;5,22
3,852;0;-2,603;5,23
3,852;0;-2,603;5,23
3,852;0;-2,603;5,23
3,852;0;-2,603;5,24
3,852;0;-2,603;5,24
3,852;0;-2,603;5,24
3,852;0;-2,603;5,25
3,852;0;-2,603;5,25
3,852;0;-2,603;5,25
3,852;0;-2,603;5,26
3,852;0;-2,603;5,26
3,852;0;-2,603;5,26
3,852;0;-2,603;5,27
3,852;0;-2,603;5,27
3,852;0;-2,603;5,27
3,852;0;-2,603;5,28
3,852;0;-2,603;5,28
3,852;0;-2,603;5,28
3,852;0;-2,603;5,29
3,852;0;-2,603;5,29
3,852;0;-2,603;5,29
3,852;0;-2,603;5,3
3,852;0;-2,603;5,3
3,852;0;-2,603;5,3
3,852;0;-2,603;5,31
3,852;0;-2,603;5,31
3,852;0;-2,603;5,31
3,852;0;-2,603;5,32
3,852;0;-2,603;5,32
3,852;0;-2,603;5,32
3,852;0;-2,603;5,33
3,852;0;-2,603;5,33
3,852;0;-2,603;5,33
3,852;0;-2,603;5,34
3,852;0;-2,603;5,34
3,852;0;-2,603;5,34
3,852;0;-2,603;5,35
3,852;0;-2,603;5,35
3,852;0;-2,603;5,35
3,852;0;-2,603;5,36
3,852;0;-2,603;5,36
3,852;0;-2,603;5,36
3,852;0;-2,603;5,37
3,852;0;-2,603;5,37
3,852;0;-2,603;5,37
3,852;0;-2,603;5,38
3,852;0;-2,603;5,38
3,852;0;-2,603;5,38
3,852;0;-2,603;5,39
3,852;0;-2,603;5,39
3,852;0;-2,603;5,39
3,852;0;-2,603;5,4
3,852;0;-2,603;5,4
3,852;0;-2,603;5,4
3,852;0;-2,603;5,41
